Date,region,total_bags,small_bags,small_bags_percent
2017-09-03,SouthCarolina,10116.9,8988.45,88.8458915280373
2017-08-27,SouthCarolina,9835.1,9260.43,94.1569480737359
2017-08-20,SouthCarolina,10525.07,10329.68,98.1435752921358
2017-08-13,SouthCarolina,9860.27,9842.82,99.8230271584855
2017-08-06,SouthCarolina,7958.24,7694.74,96.6889664046322
2017-07-30,SouthCarolina,10473.92,9811.05,93.6712329290275
2017-07-23,SouthCarolina,8085.18,7206.04,89.1265253216379
2017-07-16,SouthCarolina,7234.24,6789.03,93.8457944441987
2017-07-09,SouthCarolina,9424.63,7728.7,82.0053413237443
2017-07-02,SouthCarolina,8880.28,7340.9,82.6651862328665
2017-06-25,SouthCarolina,11761.38,9122.35,77.5619017496246
2017-06-18,SouthCarolina,8312.8,6835.95,82.2340246367049
2017-06-11,SouthCarolina,10142.13,7496.73,73.9167216353961
2017-06-04,SouthCarolina,4401.23,2476.04,56.2579097206917
2017-05-28,SouthCarolina,3370.61,953.24,28.2809343115934
2017-05-21,SouthCarolina,3215.45,916.5,28.5030089101059
2017-05-14,SouthCarolina,1389.19,277.31,19.9619922400824
2017-05-07,SouthCarolina,1796.86,270.59,15.0590474494396
2017-04-30,SouthCarolina,1853.64,194.65,10.5009602727606
2017-04-23,SouthCarolina,1209.68,173.84,14.370742675749
2017-04-16,SouthCarolina,1587.87,255.87,16.1140395624327
2017-04-09,SouthCarolina,5928.26,1361.79,22.9711584849517
2017-04-02,SouthCarolina,4141.27,964.96,23.3010646492501
2017-03-26,SouthCarolina,1997.76,220.04,11.0143360563832
2017-03-19,SouthCarolina,4055.15,169.08,4.16951284169513
2017-03-12,SouthCarolina,6723.06,3672.71,54.6285471199127
2017-03-05,SouthCarolina,12851.66,4300.38,33.4616695430785
2017-02-26,SouthCarolina,10580.35,4931.05,46.6057361051383
2017-02-19,SouthCarolina,7074.08,4986.66,70.4919933051365
2017-02-12,SouthCarolina,6180.68,4690.21,75.8850158882194
2017-02-05,SouthCarolina,5434.18,4162.07,76.5905803635507
2017-01-29,SouthCarolina,5194.04,4009.54,77.1950158258312
2017-01-22,SouthCarolina,4772.14,3826.57,80.1856190304559
2017-01-15,SouthCarolina,5398.12,4430.4,82.0730180136788
2017-01-08,SouthCarolina,5356.4,4469.22,83.4370099320439
2017-01-01,SouthCarolina,3549.58,2687.3,75.7075484986956
2017-12-31,SouthCentral,87634.85,82290.07,93.9010793080607
2017-12-24,SouthCentral,99993.25,97351.92,97.3584916981896
2017-12-17,SouthCentral,93225.48,89571.37,96.0803527104392
2017-12-10,SouthCentral,81188.29,70929.35,87.3640151800217
2017-12-03,SouthCentral,81290.89,67077.55,82.5154577591659
2017-11-26,SouthCentral,70636.32,69765.16,98.7666967928114
2017-11-19,SouthCentral,90195.42,89527.0,99.2589202422917
2017-11-12,SouthCentral,89027.73,88069.33,98.9234814815564
2017-11-05,SouthCentral,76901.57,74677.27,97.1076013142514
2017-10-29,SouthCentral,82653.82,80872.33,97.8446368238032
2017-10-22,SouthCentral,87581.86,85795.3,97.9601255328444
2017-10-15,SouthCentral,87372.35,85526.15,97.8869745405726
2017-10-08,SouthCentral,75616.63,75373.41,99.6783511775121
2017-10-01,SouthCentral,73346.68,72854.87,99.3294720360894
2017-09-24,SouthCentral,78060.36,74777.97,95.7950616676633
2017-09-17,SouthCentral,54966.22,53033.25,96.483349227944
2017-09-10,SouthCentral,72618.14,71103.81,97.9146670515108
2017-09-03,SouthCentral,74604.24,71340.48,95.6252352413214
2017-08-27,SouthCentral,84415.91,82658.23,97.9178332615262
2017-08-20,SouthCentral,81269.59,77509.12,95.3728448734637
2017-08-13,SouthCentral,82236.1,81577.02,99.1985514877286
2017-08-06,SouthCentral,102815.55,101574.31,98.7927507074562
2017-07-30,SouthCentral,84715.01,82561.9,97.4584079019763
2017-07-23,SouthCentral,80003.1,78170.25,97.7090262752318
2017-07-16,SouthCentral,107064.76,105059.9,98.1274324063305
2017-07-09,SouthCentral,137911.57,134528.08,97.5466235356468
2017-07-02,SouthCentral,122522.03,118293.26,96.5485635522036
2017-06-25,SouthCentral,75400.47,69874.51,92.6711862671413
2017-06-18,SouthCentral,101787.34,94445.95,92.7875215129897
2017-06-11,SouthCentral,136324.59,122121.81,89.5816448081744
2017-06-04,SouthCentral,148616.38,143879.62,96.8127604776809
2017-05-28,SouthCentral,136749.96,131941.91,96.4840574724848
2017-05-21,SouthCentral,101271.48,96031.26,94.8255718194303
2017-05-14,SouthCentral,99022.74,93390.04,94.3117106232366
2017-05-07,SouthCentral,96386.51,87975.05,91.2731978780018
2017-04-30,SouthCentral,76824.74,59357.39,77.2633789583928
2017-04-23,SouthCentral,96574.3,59848.8,61.9717668158092
2017-04-16,SouthCentral,156184.81,145920.93,93.4283750129094
2017-04-09,SouthCentral,120813.61,93379.58,77.2922686442364
2017-04-02,SouthCentral,112789.76,101411.38,89.911867885879
2017-03-26,SouthCentral,145963.29,135199.37,92.6255978472395
2017-03-19,SouthCentral,117741.33,110594.93,93.9304235819317
2017-03-12,SouthCentral,121154.57,80700.79,66.6097779060253
2017-03-05,SouthCentral,114462.17,95379.07,83.3280288151098
2017-02-26,SouthCentral,129688.58,117252.31,90.4106668451455
2017-02-19,SouthCentral,109583.25,94503.56,86.2390556950994
2017-02-12,SouthCentral,80823.28,70954.77,87.7900154509938
2017-02-05,SouthCentral,69610.7,63084.5,90.6247171771006
2017-01-29,SouthCentral,80625.93,76958.46,95.4512524692739
2017-01-22,SouthCentral,112155.82,107713.44,96.0390998879951
2017-01-15,SouthCentral,80331.94,78546.46,97.7773722382405
2017-01-08,SouthCentral,72031.06,69782.27,96.8780273398726
2017-01-01,SouthCentral,39327.05,37358.81,94.9952005044874
2017-12-31,Southeast,75075.67,69576.29,92.6748838871501
2017-12-24,Southeast,71593.69,63498.43,88.6927744609895
2017-12-17,Southeast,66052.05,59307.33,89.7887802119692
2017-12-10,Southeast,65490.1,58892.94,89.9264774370478
2017-12-03,Southeast,56284.29,53422.1,94.9147621831954
2017-11-26,Southeast,61775.25,57164.51,92.5362665468776
2017-11-19,Southeast,63611.27,58343.44,91.7187158816354
2017-11-12,Southeast,64265.63,59724.74,92.9341858159641
2017-11-05,Southeast,69624.49,57092.21,82.0001841306127
2017-10-29,Southeast,75497.94,58528.26,77.5229893689815
2017-10-22,Southeast,70776.4,57692.92,81.5143465901063
2017-10-15,Southeast,53906.51,49798.36,92.3791208149071
2017-10-08,Southeast,58777.67,56973.78,96.9309943725228
2017-10-01,Southeast,63141.43,52500.31,83.1471666067747
2017-09-24,Southeast,69301.02,46009.03,66.3901195105065
2017-09-17,Southeast,51733.22,33649.14,65.0435832140354
2017-09-10,Southeast,58899.2,51415.21,87.2935625611214
2017-09-03,Southeast,56158.05,40265.41,71.700156967701
2017-08-27,Southeast,50759.76,43832.07,86.3520040283878
2017-08-20,Southeast,63008.26,59685.26,94.7260882938205
2017-08-13,Southeast,56503.05,56394.33,99.8075856082105
2017-08-06,Southeast,45998.72,42780.02,93.0026313775688
2017-07-30,Southeast,58736.91,51428.61,87.5575681458218
2017-07-23,Southeast,55515.27,47328.82,85.2536968657452
2017-07-16,Southeast,46957.9,40900.26,87.099849013691
2017-07-09,Southeast,58809.47,46063.02,78.3258546625229
2017-07-02,Southeast,63120.29,45687.72,72.3819868381467
2017-06-25,Southeast,69823.13,40703.91,58.2957395350223
2017-06-18,Southeast,51110.89,34664.22,67.8215934021106
2017-06-11,Southeast,71297.92,34473.25,48.3509897623942
2017-06-04,Southeast,48213.29,30135.45,62.5044463881225
2017-05-28,Southeast,54632.6,29944.08,54.8099120305459
2017-05-21,Southeast,56602.01,29557.75,52.2203186777289
2017-05-14,Southeast,31635.62,15349.13,48.5185054062478
2017-05-07,Southeast,43116.28,12489.88,28.9678979726451
2017-04-30,Southeast,24070.59,9721.62,40.3879589158388
2017-04-23,Southeast,22887.99,14573.23,63.6719519713177
2017-04-16,Southeast,30153.76,9641.86,31.9756474814418
2017-04-09,Southeast,58087.77,11973.99,20.613616256916
2017-04-02,Southeast,52794.07,22407.02,42.4423045997401
2017-03-26,Southeast,48608.88,23597.71,48.5460886981967
2017-03-19,Southeast,29052.23,6652.65,22.898930650074
2017-03-12,Southeast,39025.4,9399.84,24.0864667626725
2017-03-05,Southeast,69466.23,12241.84,17.6227211409054
2017-02-26,Southeast,67034.02,13420.58,20.0205507591518
2017-02-19,Southeast,44332.3,20468.32,46.1702190051046
2017-02-12,Southeast,50362.0,28837.29,57.2600174734919
2017-02-05,Southeast,31069.6,11391.87,36.665647449597
2017-01-29,Southeast,36238.85,13961.85,38.527298741544
2017-01-22,Southeast,41513.94,21717.79,52.314451483044
2017-01-15,Southeast,46442.97,24971.94,53.769041902359
2017-01-08,Southeast,41384.94,20688.4,49.9901655046498
2017-01-01,Southeast,35427.37,15637.05,44.138331465192
2017-12-31,Spokane,1524.41,426.67,27.9891892601072
2017-12-24,Spokane,2874.07,762.34,26.5247540943679
2017-12-17,Spokane,1464.36,911.92,62.2743041328635
2017-12-10,Spokane,1632.91,612.23,37.4931870096943
2017-12-03,Spokane,1641.39,398.89,24.3019635796489
2017-11-26,Spokane,1933.05,560.0,28.969762810067
2017-11-19,Spokane,1445.27,367.77,25.4464563714738
2017-11-12,Spokane,1671.69,506.66,30.3082509316919
2017-11-05,Spokane,1357.77,380.0,27.9870670290255
2017-10-29,Spokane,1578.94,520.0,32.9334870229394
2017-10-22,Spokane,1755.4,598.89,34.1170103680073
2017-10-15,Spokane,1692.46,566.66,33.4814412157451
2017-10-08,Spokane,1620.71,624.44,38.5287929364291
2017-10-01,Spokane,1439.41,391.11,27.1715494542903
2017-09-24,Spokane,1224.29,370.0,30.221597824045
2017-09-17,Spokane,1332.62,312.22,23.4290345334754
2017-09-10,Spokane,1626.91,478.89,29.4355557467838
2017-09-03,Spokane,1670.96,452.22,27.0634844640207
2017-08-27,Spokane,1369.6,308.89,22.5533002336449
2017-08-20,Spokane,993.42,303.66,30.5671317267621
2017-08-13,Spokane,1682.07,563.54,33.5027674234723
2017-08-06,Spokane,1677.26,572.35,34.124107174797
2017-07-30,Spokane,1627.58,587.08,36.0707307782106
2017-07-23,Spokane,768.56,31.11,4.04782970750494
2017-07-16,Spokane,1379.32,105.55,7.65232143374996
2017-07-09,Spokane,2053.69,37.23,1.8128344589495
2017-07-02,Spokane,1074.31,83.89,7.80873304725824
2017-06-25,Spokane,1081.96,71.66,6.62316536655699
2017-06-18,Spokane,2657.15,51.11,1.92348945298534
2017-06-11,Spokane,4184.03,54.46,1.3016159061957
2017-06-04,Spokane,3283.87,46.67,1.42118902392604
2017-05-28,Spokane,3865.0,66.66,1.72470892626132
2017-05-21,Spokane,3175.5,91.01,2.86600535348764
2017-05-14,Spokane,3572.9,103.37,2.89316801477791
2017-05-07,Spokane,3282.98,20.0,0.609202614697622
2017-04-30,Spokane,2748.0,20.0,0.727802037845706
2017-04-23,Spokane,2561.0,30.0,1.17141741507224
2017-04-16,Spokane,3279.68,33.33,1.01625768367646
2017-04-09,Spokane,2777.52,30.0,1.08010023330165
2017-04-02,Spokane,3941.96,36.67,0.930247896985256
2017-03-26,Spokane,6296.16,23.33,0.37054331529059
2017-03-19,Spokane,1591.59,23.33,1.46582976771656
2017-03-12,Spokane,3239.82,30.0,0.925977369113099
2017-03-05,Spokane,2503.0,23.33,0.932081502197363
2017-02-26,Spokane,2373.16,84.32,3.55306848252962
2017-02-19,Spokane,1110.76,784.25,70.604811120314
2017-02-12,Spokane,2364.96,578.99,24.4820208375617
2017-02-05,Spokane,2396.8,53.16,2.21795727636849
2017-01-29,Spokane,3164.59,123.23,3.8940273463545
2017-01-22,Spokane,2721.88,63.35,2.32743544902788
2017-01-15,Spokane,3430.1,35.08,1.02271070814262
2017-01-08,Spokane,3184.76,168.63,5.29490448259837
2017-01-01,Spokane,2055.47,7.92,0.385313334663118
2017-12-31,StLouis,9444.46,6613.72,70.0275081899865
2017-12-24,StLouis,3176.2,1584.44,49.8847679617153
2017-12-17,StLouis,4025.55,2095.55,52.0562407621319
2017-12-10,StLouis,3917.66,1241.12,31.6801355911437
2017-12-03,StLouis,4122.28,1492.22,36.1988996380644
2017-11-26,StLouis,3918.08,1751.12,44.6933191767396
2017-11-19,StLouis,3812.82,2116.39,55.5072098866456
2017-11-12,StLouis,4470.46,2041.26,45.6610729097229
2017-11-05,StLouis,5586.25,3920.93,70.188946072947
2017-10-29,StLouis,5160.02,3222.62,62.4536339006438
2017-10-22,StLouis,5279.56,1960.35,37.130935153687
2017-10-15,StLouis,6199.15,2020.75,32.5972109079471
2017-10-08,StLouis,5333.8,2024.86,37.9628032547152
2017-10-01,StLouis,5643.03,1750.22,31.0156068636885
2017-09-24,StLouis,2451.43,516.43,21.0664795649886
2017-09-17,StLouis,4184.62,57.77,1.38053156559019
2017-09-10,StLouis,3948.97,101.11,2.56041448782847
2017-09-03,StLouis,1672.84,71.11,4.25085483369599
2017-08-27,StLouis,636.03,190.01,29.8743769947958
2017-08-20,StLouis,1661.58,697.14,41.9564510887228
2017-08-13,StLouis,3240.7,1704.44,52.5948097633228
2017-08-06,StLouis,5966.38,1875.55,31.4353091824523
2017-07-30,StLouis,3750.3,2144.44,57.1804922272885
2017-07-23,StLouis,2841.3,1491.1,52.4794988209622
2017-07-16,StLouis,3469.48,1541.1,44.418760160024
2017-07-09,StLouis,5329.95,5323.28,99.8748581131155
2017-07-02,StLouis,6793.37,6630.96,97.6092867015929
2017-06-25,StLouis,6614.8,3648.95,55.163421418637
2017-06-18,StLouis,6781.26,3648.33,53.800178727847
2017-06-11,StLouis,3428.44,2034.3,59.3360245476077
2017-06-04,StLouis,5172.65,2621.83,50.6863986544615
2017-05-28,StLouis,3673.28,1672.25,45.5247081627319
2017-05-21,StLouis,3603.16,1618.04,44.9061379455811
2017-05-14,StLouis,4063.98,1150.0,28.2973833532645
2017-05-07,StLouis,3825.38,1556.08,40.6777888732623
2017-04-30,StLouis,1048.7,1037.18,98.9014970916373
2017-04-23,StLouis,2699.76,2685.29,99.4640264319791
2017-04-16,StLouis,2563.96,2400.84,93.6379662709247
2017-04-09,StLouis,7324.05,1400.0,19.1151070787338
2017-04-02,StLouis,11218.51,1363.58,12.154733560874
2017-03-26,StLouis,9199.69,903.33,9.81913520999077
2017-03-19,StLouis,8743.88,1218.56,13.936147339625
2017-03-12,StLouis,9110.27,1055.56,11.586484264462
2017-03-05,StLouis,6454.68,382.99,5.93352420259409
2017-02-26,StLouis,5703.36,1393.75,24.4373492116928
2017-02-19,StLouis,6502.6,828.52,12.7413649924646
2017-02-12,StLouis,8818.2,1576.67,17.8797260211835
2017-02-05,StLouis,4259.36,890.0,20.8951579580031
2017-01-29,StLouis,4440.38,811.11,18.2666798787491
2017-01-22,StLouis,4554.51,1287.78,28.274830881917
2017-01-15,StLouis,4933.82,1305.0,26.4500934367285
2017-01-08,StLouis,2181.08,1381.78,63.3530177710125
2017-01-01,StLouis,3774.01,716.11,18.9747774913156
2017-12-31,Syracuse,4766.56,3051.42,64.0172367493538
2017-12-24,Syracuse,5012.25,4664.12,93.0544166791361
2017-12-17,Syracuse,4568.95,2210.43,48.3793869488613
2017-12-10,Syracuse,6336.2,3246.44,51.236387740286
2017-12-03,Syracuse,4330.29,2945.07,68.0109184373333
2017-11-26,Syracuse,3322.63,3072.61,92.4752379891833
2017-11-19,Syracuse,3430.97,1751.84,51.0596128791566
2017-11-12,Syracuse,4878.07,2912.91,59.7143952423807
2017-11-05,Syracuse,5214.6,5041.26,96.6758715913013
2017-10-29,Syracuse,6933.76,6933.76,100.0
2017-10-22,Syracuse,5039.69,5039.69,100.0
2017-10-15,Syracuse,5811.03,5811.03,100.0
2017-10-08,Syracuse,7312.68,7312.68,100.0
2017-10-01,Syracuse,6169.42,6169.42,100.0
2017-09-24,Syracuse,6232.92,6229.59,99.9465739974201
2017-09-17,Syracuse,4487.48,4247.07,94.6426502179397
2017-09-10,Syracuse,1944.09,1118.06,57.5107119526359
2017-09-03,Syracuse,3580.51,2644.18,73.8492561115595
2017-08-27,Syracuse,5163.05,4669.53,90.4413089162414
2017-08-20,Syracuse,3811.94,1606.79,42.1515029092798
2017-08-13,Syracuse,3847.86,2080.86,54.0783708346977
2017-08-06,Syracuse,5627.17,2087.51,37.0969776992698
2017-07-30,Syracuse,4431.28,1060.62,23.9348450109224
2017-07-23,Syracuse,6423.91,3009.25,46.8445230397064
2017-07-16,Syracuse,4975.35,3013.25,60.5635784417177
2017-07-09,Syracuse,2641.11,861.32,32.6120456929094
2017-07-02,Syracuse,2244.59,745.47,33.2118560627999
2017-06-25,Syracuse,2525.4,894.12,35.4050843430744
2017-06-18,Syracuse,3260.98,1100.84,33.7579500640912
2017-06-11,Syracuse,2891.98,1093.12,37.7983250229946
2017-06-04,Syracuse,3009.96,1266.47,42.0759744315539
2017-05-28,Syracuse,3100.41,1083.38,34.9431204260082
2017-05-21,Syracuse,2713.89,1109.61,40.8863292174701
2017-05-14,Syracuse,3723.86,1435.66,38.5530068262502
2017-05-07,Syracuse,3921.08,1018.47,25.9742213879849
2017-04-30,Syracuse,1543.11,1061.85,68.8123335342263
2017-04-23,Syracuse,3113.94,958.29,30.7741960346057
2017-04-16,Syracuse,3023.28,1159.85,38.3639623190707
2017-04-09,Syracuse,2684.89,923.75,34.4055063708383
2017-04-02,Syracuse,1302.7,961.13,73.7798418668918
2017-03-26,Syracuse,2476.55,753.67,30.432254547657
2017-03-19,Syracuse,2349.18,917.98,39.0766139674269
2017-03-12,Syracuse,1936.44,711.49,36.7421660366446
2017-03-05,Syracuse,1436.92,887.72,61.7793614119088
2017-02-26,Syracuse,1128.1,868.11,76.9532842833082
2017-02-19,Syracuse,1773.48,1021.7,57.6098969258182
2017-02-12,Syracuse,2365.6,1989.81,84.1143895840379
2017-02-05,Syracuse,3094.89,1892.25,61.1411067921639
2017-01-29,Syracuse,1642.71,1473.19,89.6804670331343
2017-01-22,Syracuse,1795.94,1795.94,100.0
2017-01-15,Syracuse,3020.01,3000.33,99.3483465286539
2017-01-08,Syracuse,2329.94,1777.21,76.2770715125711
2017-01-01,Syracuse,1761.9,1263.57,71.7163289630512
2017-12-31,Tampa,4978.04,4716.25,94.7411029240424
2017-12-24,Tampa,6589.9,5882.22,89.261142050714
2017-12-17,Tampa,4979.7,4912.21,98.6446974717353
2017-12-10,Tampa,5114.45,5111.12,99.9348903596672
2017-12-03,Tampa,4102.22,4091.12,99.7294148046667
2017-11-26,Tampa,4577.78,4567.78,99.7815535041002
2017-11-19,Tampa,5847.95,5031.44,86.0376713207192
2017-11-12,Tampa,4857.12,4800.0,98.8239944658563
2017-11-05,Tampa,5499.11,4451.12,80.9425525221354
2017-10-29,Tampa,5485.83,4392.21,80.0646392615156
2017-10-22,Tampa,5287.55,3874.45,73.2749572108065
2017-10-15,Tampa,2503.41,1736.66,69.3717768963134
2017-10-08,Tampa,4869.7,4750.0,97.5419430355053
2017-10-01,Tampa,6049.33,5080.69,83.9876482188937
2017-09-24,Tampa,4136.99,3827.77,92.5254835037068
2017-09-17,Tampa,1185.56,1185.56,100.0
2017-09-10,Tampa,3512.21,3505.54,99.810091082253
2017-09-03,Tampa,2412.22,2408.89,99.8619528898691
2017-08-27,Tampa,3232.22,3225.55,99.7936402843866
2017-08-20,Tampa,3958.89,3952.22,99.8315184306712
2017-08-13,Tampa,4059.99,4059.99,100.0
2017-08-06,Tampa,2957.77,2951.1,99.7744922695139
2017-07-30,Tampa,3638.88,3628.88,99.7251901684035
2017-07-23,Tampa,3494.43,3494.43,100.0
2017-07-16,Tampa,3463.31,3459.98,99.9038492078387
2017-07-09,Tampa,3710.67,3703.89,99.817283671143
2017-07-02,Tampa,3212.75,3209.42,99.896350478562
2017-06-25,Tampa,2930.19,2923.52,99.772369709814
2017-06-18,Tampa,3217.99,3217.99,100.0
2017-06-11,Tampa,3437.67,3434.34,99.9031320632871
2017-06-04,Tampa,4050.32,4050.32,100.0
2017-05-28,Tampa,5871.68,4797.54,81.7064281432231
2017-05-21,Tampa,6133.24,5223.35,85.1646112006052
2017-05-14,Tampa,2643.22,2528.95,95.6768638251829
2017-05-07,Tampa,4714.98,2881.11,61.1054553783897
2017-04-30,Tampa,2579.51,2041.11,79.1278188493163
2017-04-23,Tampa,3093.33,3093.33,100.0
2017-04-16,Tampa,1680.7,1542.22,91.7605759504968
2017-04-09,Tampa,3142.92,1275.82,40.5934608580556
2017-04-02,Tampa,4296.34,3517.43,81.8703826978312
2017-03-26,Tampa,7142.02,5803.6,81.2599236630533
2017-03-19,Tampa,2954.72,1333.33,45.1254264363459
2017-03-12,Tampa,1525.3,853.33,55.945059988199
2017-03-05,Tampa,1866.06,1367.78,73.2977503402892
2017-02-26,Tampa,3059.12,1234.44,40.3527811919768
2017-02-19,Tampa,3083.69,2205.56,71.5234021578045
2017-02-12,Tampa,5580.15,4682.59,83.9151277295413
2017-02-05,Tampa,3021.47,1728.88,57.2198300827081
2017-01-29,Tampa,4942.18,2496.67,50.5175853570692
2017-01-22,Tampa,6653.83,4266.66,64.1233695480648
2017-01-15,Tampa,7145.16,4763.33,66.6651271630027
2017-01-08,Tampa,6184.78,3836.67,62.0340577999541
2017-01-01,Tampa,5581.06,3530.0,63.2496335821511
2017-12-31,TotalUS,873874.64,723304.51,82.7698249716916
2017-12-24,TotalUS,828217.63,700331.83,84.5589135792726
2017-12-17,TotalUS,803682.1,673202.55,83.7647808754233
2017-12-10,TotalUS,863843.93,647239.76,74.9255435527573
2017-12-03,TotalUS,749121.8,592524.24,79.0958479649104
2017-11-26,TotalUS,673887.41,574547.2,85.2586339311488
2017-11-19,TotalUS,665229.98,587077.23,88.2517697112809
2017-11-12,TotalUS,732279.99,643083.53,87.8193503553197
2017-11-05,TotalUS,733972.36,648557.69,88.3626857556325
2017-10-29,TotalUS,814723.26,718162.0,88.1479681824722
2017-10-22,TotalUS,860336.8,767148.14,89.1683512782436
2017-10-15,TotalUS,848040.34,771105.65,90.9279445362234
2017-10-08,TotalUS,830309.99,771846.48,92.9588333629468
2017-10-01,TotalUS,739701.61,658536.46,89.0273119724587
2017-09-24,TotalUS,769536.9,639021.62,83.0397632654133
2017-09-17,TotalUS,689301.75,582096.9,84.4473265881017
2017-09-10,TotalUS,728658.92,622445.79,85.4234776951609
2017-09-03,TotalUS,702628.91,571725.58,81.3694927525826
2017-08-27,TotalUS,680088.21,588832.95,86.5818494339139
2017-08-20,TotalUS,698734.9,608822.05,87.1320510826066
2017-08-13,TotalUS,684998.04,612544.62,89.422828129552
2017-08-06,TotalUS,709619.31,598479.83,84.3381544958239
2017-07-30,TotalUS,718295.3,594392.07,82.7503771777429
2017-07-23,TotalUS,779486.6,624771.07,80.1516113298163
2017-07-16,TotalUS,733949.04,596197.98,81.2315225591139
2017-07-09,TotalUS,684468.11,485919.33,70.9922526558615
2017-07-02,TotalUS,680952.65,459881.11,67.5349614984243
2017-06-25,TotalUS,634005.44,411977.56,64.9801301389465
2017-06-18,TotalUS,690385.22,435150.06,63.0300370567029
2017-06-11,TotalUS,893205.67,468156.32,52.4130483855975
2017-06-04,TotalUS,797371.0,525280.48,65.8765468019278
2017-05-28,TotalUS,778194.83,497848.02,63.9747272543561
2017-05-21,TotalUS,687753.71,436225.68,63.4276011393672
2017-05-14,TotalUS,865888.15,566862.84,65.4660581739108
2017-05-07,TotalUS,830953.96,489455.97,58.9028987839471
2017-04-30,TotalUS,622238.44,400529.93,64.369203869822
2017-04-23,TotalUS,687054.02,460390.87,67.0094136120476
2017-04-16,TotalUS,873603.07,576538.3,65.9954526029768
2017-04-09,TotalUS,867508.65,512721.31,59.1027317133956
2017-04-02,TotalUS,874455.92,557296.92,63.7307046877789
2017-03-26,TotalUS,1061206.52,586139.54,55.2333150007409
2017-03-19,TotalUS,697158.44,486101.39,69.72609985185
2017-03-12,TotalUS,851430.17,491035.95,57.671899270377
2017-03-05,TotalUS,1058628.66,497098.27,46.9568120326536
2017-02-26,TotalUS,913941.03,505040.3,55.2596156012385
2017-02-19,TotalUS,748889.28,433926.87,57.9427268607717
2017-02-12,TotalUS,622889.04,410668.26,65.9296012015238
2017-02-05,TotalUS,563270.6,342705.32,60.8420393324274
2017-01-29,TotalUS,525288.41,346391.91,65.9431853826739
2017-01-22,TotalUS,590088.81,401805.9,68.0924452710771
2017-01-15,TotalUS,565553.57,400292.46,70.7788759957788
2017-01-08,TotalUS,580769.93,379088.19,65.273384591382
2017-01-01,TotalUS,431395.75,273456.0,63.3886634256364
2017-12-31,West,149342.09,66254.72,44.3643985429694
2017-12-24,West,162880.78,90385.44,55.4917774828927
2017-12-17,West,178227.47,117225.16,65.7727790222237
2017-12-10,West,231258.67,81413.7,35.2046044371007
2017-12-03,West,175588.19,70432.66,40.1124130273226
2017-11-26,West,121799.07,56364.39,46.2765356090157
2017-11-19,West,101119.35,60158.89,59.4929556014749
2017-11-12,West,100786.87,64189.33,63.6881867648038
2017-11-05,West,92372.05,59737.21,64.6702222154862
2017-10-29,West,98744.01,64497.41,65.3177949730824
2017-10-22,West,114593.21,79759.6,69.602378709873
2017-10-15,West,116399.45,77304.07,66.4127450774037
2017-10-08,West,100896.51,65388.81,64.8078015780724
2017-10-01,West,81459.6,44948.19,55.1785056641575
2017-09-24,West,71333.33,40018.26,56.1003671074938
2017-09-17,West,91030.47,60324.57,66.2685472238032
2017-09-10,West,98005.94,61940.51,63.2007713001885
2017-09-03,West,91068.51,51643.01,56.7078675164445
2017-08-27,West,98917.19,65124.7,65.8375960740494
2017-08-20,West,79478.61,50741.24,63.8426364024232
2017-08-13,West,93150.58,56351.71,60.495286234396
2017-08-06,West,92696.69,56820.93,61.2976903490297
2017-07-30,West,93267.06,60487.85,64.8544620147778
2017-07-23,West,74117.56,36399.26,49.1101703833748
2017-07-16,West,78689.8,32458.05,41.2481033119922
2017-07-09,West,103753.98,36610.96,35.2863186549567
2017-07-02,West,98729.65,34000.74,34.4382260040423
2017-06-25,West,90495.47,30115.47,33.278428190936
2017-06-18,West,129090.76,31850.15,24.6726799036585
2017-06-11,West,159121.26,29519.07,18.5513048350673
2017-06-04,West,166061.89,31550.55,18.9992718979653
2017-05-28,West,159241.11,22367.6,14.0463728242035
2017-05-21,West,131259.05,19903.15,15.1632592190786
2017-05-14,West,328333.53,160414.47,48.8571697200709
2017-05-07,West,286038.82,84763.47,29.6335546342975
2017-04-30,West,146041.51,37095.98,25.4009835970609
2017-04-23,West,202092.4,92126.06,45.5861081366741
2017-04-16,West,229890.14,116527.51,50.6883461813543
2017-04-09,West,257438.36,145063.53,56.3488401650787
2017-04-02,West,310044.52,155701.41,50.2190491868716
2017-03-26,West,368938.29,152159.53,41.2425422148512
2017-03-19,West,185560.68,106162.68,57.2118403532472
2017-03-12,West,207459.99,112615.83,54.2831559955247
2017-03-05,West,251101.9,112844.19,44.9396002180788
2017-02-26,West,202104.94,99636.02,49.299151223122
2017-02-19,West,125563.91,62154.02,49.4999080547906
2017-02-12,West,109158.87,63558.21,58.225419519275
2017-02-05,West,145810.25,41936.54,28.7610370327189
2017-01-29,West,122418.39,37767.77,30.85138597232
2017-01-22,West,130751.41,45987.98,35.1720719493579
2017-01-15,West,182620.2,62810.0,34.3937855724613
2017-01-08,West,192343.11,41364.31,21.5054804926467
2017-01-01,West,133122.73,33998.5,25.5392148283017
2017-12-31,WestTexNewMexico,11043.99,10821.63,97.9865972352384
2017-12-24,WestTexNewMexico,12590.03,12235.55,97.1844387980013
2017-12-17,WestTexNewMexico,12015.8,11964.2,99.5705654221941
2017-12-10,WestTexNewMexico,11115.57,10928.4,98.3161457307183
2017-12-03,WestTexNewMexico,9227.92,9002.58,97.5580629220886
